article_id,chunk_id
1265,1265_semantic_0003
1266,1266_semantic_0000
1266,1266_semantic_0001
1267,1267_semantic_0000
1267,1267_semantic_0001
1267,1267_semantic_0002
1268,1268_semantic_0000
1268,1268_semantic_0001
1269,1269_semantic_0000
1270,1270_semantic_0000
1270,1270_semantic_0001
1270,1270_semantic_0002
1271,1271_semantic_0000
1271,1271_semantic_0001
1272,1272_semantic_0000
1272,1272_semantic_0001
1272,1272_semantic_0002
1273,1273_semantic_0000
1273,1273_semantic_0001
1273,1273_semantic_0002
1273,1273_semantic_0003
1274,1274_semantic_0000
1274,1274_semantic_0001
1274,1274_semantic_0002
1274,1274_semantic_0003
1275,1275_semantic_0000
1275,1275_semantic_0001
1275,1275_semantic_0002
1276,1276_semantic_0000
1277,1277_semantic_0000
1277,1277_semantic_0001
1277,1277_semantic_0002
1277,1277_semantic_0003
1278,1278_semantic_0000
1278,1278_semantic_0001
1278,1278_semantic_0002
1279,1279_semantic_0000
1279,1279_semantic_0001
1279,1279_semantic_0002
1280,1280_semantic_0000
1280,1280_semantic_0001
1280,1280_semantic_0002
1281,1281_semantic_0000
1281,1281_semantic_0001
1281,1281_semantic_0002
1282,1282_semantic_0000
1283,1283_semantic_0000
1283,1283_semantic_0001
1284,1284_semantic_0000
1284,1284_semantic_0001
1284,1284_semantic_0002
1285,1285_semantic_0000
1285,1285_semantic_0001
1285,1285_semantic_0002
1285,1285_semantic_0003
1286,1286_semantic_0000
1286,1286_semantic_0001
1286,1286_semantic_0002
1286,1286_semantic_0003
1287,1287_semantic_0000
1287,1287_semantic_0001
1287,1287_semantic_0002
1288,1288_semantic_0000
1289,1289_semantic_0000
1289,1289_semantic_0001
1289,1289_semantic_0002
1289,1289_semantic_0003
1289,1289_semantic_0004
1290,1290_semantic_0000
1290,1290_semantic_0001
1291,1291_semantic_0000
1291,1291_semantic_0001
1291,1291_semantic_0002
1292,1292_semantic_0000
1292,1292_semantic_0001
1292,1292_semantic_0002
1293,1293_semantic_0000
1293,1293_semantic_0001
1294,1294_semantic_0000
1295,1295_semantic_0000
1295,1295_semantic_0001
1295,1295_semantic_0002
1295,1295_semantic_0003
1296,1296_semantic_0000
1296,1296_semantic_0001
1296,1296_semantic_0002
1296,1296_semantic_0003
1296,1296_semantic_0004
1297,1297_semantic_0000
1297,1297_semantic_0001
1298,1298_semantic_0000
1298,1298_semantic_0001
1299,1299_semantic_0000
1299,1299_semantic_0001
1299,1299_semantic_0002
1299,1299_semantic_0003
1300,1300_semantic_0000
1300,1300_semantic_0001
1300,1300_semantic_0002
1300,1300_semantic_0003
1301,1301_semantic_0000
1301,1301_semantic_0001
1301,1301_semantic_0002
1302,1302_semantic_0000
1303,1303_semantic_0000
1303,1303_semantic_0001
1303,1303_semantic_0002
1304,1304_semantic_0000
1304,1304_semantic_0001
1305,1305_semantic_0000
1305,1305_semantic_0001
1305,1305_semantic_0002
1306,1306_semantic_0000
1306,1306_semantic_0001
1307,1307_semantic_0000
1307,1307_semantic_0001
1307,1307_semantic_0002
1307,1307_semantic_0003
1307,1307_semantic_0004
1308,1308_semantic_0000
1308,1308_semantic_0001
1308,1308_semantic_0002
1309,1309_semantic_0000
1309,1309_semantic_0001
1310,1310_semantic_0000
1310,1310_semantic_0001
1310,1310_semantic_0002
1310,1310_semantic_0003
1310,1310_semantic_0004
1311,1311_semantic_0000
1311,1311_semantic_0001
1311,1311_semantic_0002
1311,1311_semantic_0003
1312,1312_semantic_0000
1312,1312_semantic_0001
1313,1313_semantic_0000
1313,1313_semantic_0001
1313,1313_semantic_0002
1313,1313_semantic_0003
1314,1314_semantic_0000
1314,1314_semantic_0001
1314,1314_semantic_0002
1314,1314_semantic_0003
1315,1315_semantic_0000
1315,1315_semantic_0001
1315,1315_semantic_0002
1316,1316_semantic_0000
1316,1316_semantic_0001
1316,1316_semantic_0002
1317,1317_semantic_0000
1317,1317_semantic_0001
1318,1318_semantic_0000
1319,1319_semantic_0000
1319,1319_semantic_0001
1320,1320_semantic_0000
1320,1320_semantic_0001
1320,1320_semantic_0002
1321,1321_semantic_0000
1321,1321_semantic_0001
1321,1321_semantic_0002
1322,1322_semantic_0000
1322,1322_semantic_0001
1322,1322_semantic_0002
1322,1322_semantic_0003
1323,1323_semantic_0000
1323,1323_semantic_0001
1324,1324_semantic_0000
1324,1324_semantic_0001
1324,1324_semantic_0002
1325,1325_semantic_0000
1325,1325_semantic_0001
1325,1325_semantic_0002
1326,1326_semantic_0000
1326,1326_semantic_0001
1326,1326_semantic_0002
1327,1327_semantic_0000
1327,1327_semantic_0001
1327,1327_semantic_0002
1328,1328_semantic_0000
1328,1328_semantic_0001
1328,1328_semantic_0002
1329,1329_semantic_0000
1329,1329_semantic_0001
1329,1329_semantic_0002
1329,1329_semantic_0003
1329,1329_semantic_0004
1330,1330_semantic_0000
1330,1330_semantic_0001
1330,1330_semantic_0002
1330,1330_semantic_0003
1331,1331_semantic_0000
1331,1331_semantic_0001
1331,1331_semantic_0002
1332,1332_semantic_0000
1332,1332_semantic_0001
1332,1332_semantic_0002
1333,1333_semantic_0000
1333,1333_semantic_0001
1333,1333_semantic_0002
1334,1334_semantic_0000
1334,1334_semantic_0001
1334,1334_semantic_0002
1334,1334_semantic_0003
1335,1335_semantic_0000
1335,1335_semantic_0001
1335,1335_semantic_0002
1336,1336_semantic_0000
1337,1337_semantic_0000
1337,1337_semantic_0001
1337,1337_semantic_0002
1338,1338_semantic_0000
1338,1338_semantic_0001
1338,1338_semantic_0002
1339,1339_semantic_0000
1339,1339_semantic_0001
1340,1340_semantic_0000
1340,1340_semantic_0001
1340,1340_semantic_0002
1340,1340_semantic_0003
1340,1340_semantic_0004
1341,1341_semantic_0000
1341,1341_semantic_0001
1342,1342_semantic_0000
1342,1342_semantic_0001
1342,1342_semantic_0002
1343,1343_semantic_0000
1343,1343_semantic_0001
1344,1344_semantic_0000
1345,1345_semantic_0000
1345,1345_semantic_0001
1345,1345_semantic_0002
1345,1345_semantic_0003
1345,1345_semantic_0004
1346,1346_semantic_0000
1346,1346_semantic_0001
1346,1346_semantic_0002
1346,1346_semantic_0003
1347,1347_semantic_0000
1347,1347_semantic_0001
1347,1347_semantic_0002
1348,1348_semantic_0000
1348,1348_semantic_0001
1348,1348_semantic_0002
1348,1348_semantic_0003
1349,1349_semantic_0000
1349,1349_semantic_0001
1349,1349_semantic_0002
1350,1350_semantic_0000
1350,1350_semantic_0001
1351,1351_semantic_0000
1351,1351_semantic_0001
1351,1351_semantic_0002
1351,1351_semantic_0003
1352,1352_semantic_0000
1352,1352_semantic_0001
1353,1353_semantic_0000
1353,1353_semantic_0001
1353,1353_semantic_0002
1353,1353_semantic_0003
1354,1354_semantic_0000
1354,1354_semantic_0001
1355,1355_semantic_0000
1355,1355_semantic_0001
1356,1356_semantic_0000
1356,1356_semantic_0001
1356,1356_semantic_0002
1356,1356_semantic_0003
1357,1357_semantic_0000
1358,1358_semantic_0000
1358,1358_semantic_0001
1358,1358_semantic_0002
1358,1358_semantic_0003
1359,1359_semantic_0000
1359,1359_semantic_0001
1360,1360_semantic_0000
1360,1360_semantic_0001
1360,1360_semantic_0002
1361,1361_semantic_0000
1361,1361_semantic_0001
1361,1361_semantic_0002
1361,1361_semantic_0003
1362,1362_semantic_0000
1362,1362_semantic_0001
1363,1363_semantic_0000
1363,1363_semantic_0001
1364,1364_semantic_0000
1364,1364_semantic_0001
1364,1364_semantic_0002
1365,1365_semantic_0000
1365,1365_semantic_0001
1365,1365_semantic_0002
1365,1365_semantic_0003
1366,1366_semantic_0000
1366,1366_semantic_0001
1366,1366_semantic_0002
1366,1366_semantic_0003
1367,1367_semantic_0000
1367,1367_semantic_0001
1368,1368_semantic_0000
1368,1368_semantic_0001
1369,1369_semantic_0000
1369,1369_semantic_0001
1369,1369_semantic_0002
1369,1369_semantic_0003
1369,1369_semantic_0004
1369,1369_semantic_0005
1370,1370_semantic_0000
1370,1370_semantic_0001
1370,1370_semantic_0002
1371,1371_semantic_0000
1371,1371_semantic_0001
1371,1371_semantic_0002
1371,1371_semantic_0003
1372,1372_semantic_0000
1372,1372_semantic_0001
1373,1373_semantic_0000
1373,1373_semantic_0001
1374,1374_semantic_0000
1374,1374_semantic_0001
1374,1374_semantic_0002
1375,1375_semantic_0000
1375,1375_semantic_0001
1375,1375_semantic_0002
1376,1376_semantic_0000
1376,1376_semantic_0001
1376,1376_semantic_0002
1376,1376_semantic_0003
1376,1376_semantic_0004
1377,1377_semantic_0000
1378,1378_semantic_0000
1378,1378_semantic_0001
1379,1379_semantic_0000
1379,1379_semantic_0001
1380,1380_semantic_0000
1380,1380_semantic_0001
1380,1380_semantic_0002
1381,1381_semantic_0000
1381,1381_semantic_0001
1381,1381_semantic_0002
1381,1381_semantic_0003
1382,1382_semantic_0000
1382,1382_semantic_0001
1382,1382_semantic_0002
1383,1383_semantic_0000
1383,1383_semantic_0001
1383,1383_semantic_0002
1384,1384_semantic_0000
1384,1384_semantic_0001
1384,1384_semantic_0002
1384,1384_semantic_0003
1385,1385_semantic_0000
1385,1385_semantic_0001
1385,1385_semantic_0002
1385,1385_semantic_0003
1386,1386_semantic_0000
1386,1386_semantic_0001
1386,1386_semantic_0002
1386,1386_semantic_0003
1386,1386_semantic_0004
1387,1387_semantic_0000
1387,1387_semantic_0001
1388,1388_semantic_0000
1388,1388_semantic_0001
1389,1389_semantic_0000
1389,1389_semantic_0001
1389,1389_semantic_0002
1389,1389_semantic_0003
1390,1390_semantic_0000
1390,1390_semantic_0001
1390,1390_semantic_0002
1391,1391_semantic_0000
1391,1391_semantic_0001
1392,1392_semantic_0000
1392,1392_semantic_0001
1392,1392_semantic_0002
1393,1393_semantic_0000
1393,1393_semantic_0001
1394,1394_semantic_0000
1394,1394_semantic_0001
1394,1394_semantic_0002
1395,1395_semantic_0000
1395,1395_semantic_0001
1395,1395_semantic_0002
1396,1396_semantic_0000
1396,1396_semantic_0001
1396,1396_semantic_0002
1397,1397_semantic_0000
1397,1397_semantic_0001
1398,1398_semantic_0000
1398,1398_semantic_0001
1399,1399_semantic_0000
1399,1399_semantic_0001
1399,1399_semantic_0002
1400,1400_semantic_0000
1400,1400_semantic_0001
1400,1400_semantic_0002
1400,1400_semantic_0003
1400,1400_semantic_0004
1401,1401_semantic_0000
1401,1401_semantic_0001
1402,1402_semantic_0000
1403,1403_semantic_0000
1403,1403_semantic_0001
1403,1403_semantic_0002
1403,1403_semantic_0003
1404,1404_semantic_0000
1404,1404_semantic_0001
1404,1404_semantic_0002
1405,1405_semantic_0000
1405,1405_semantic_0001
1406,1406_semantic_0000
1406,1406_semantic_0001
1407,1407_semantic_0000
1407,1407_semantic_0001
1407,1407_semantic_0002
1408,1408_semantic_0000
1408,1408_semantic_0001
1408,1408_semantic_0002
1409,1409_semantic_0000
1409,1409_semantic_0001
1409,1409_semantic_0002
1409,1409_semantic_0003
1410,1410_semantic_0000
1410,1410_semantic_0001
1410,1410_semantic_0002
1411,1411_semantic_0000
1412,1412_semantic_0000
1412,1412_semantic_0001
1412,1412_semantic_0002
1412,1412_semantic_0003
1413,1413_semantic_0000
1413,1413_semantic_0001
1414,1414_semantic_0000
1414,1414_semantic_0001
1414,1414_semantic_0002
1415,1415_semantic_0000
1415,1415_semantic_0001
1415,1415_semantic_0002
1415,1415_semantic_0003
1416,1416_semantic_0000
1416,1416_semantic_0001
1417,1417_semantic_0000
1417,1417_semantic_0001
1418,1418_semantic_0000
1418,1418_semantic_0001
1418,1418_semantic_0002
1418,1418_semantic_0003
1419,1419_semantic_0000
1419,1419_semantic_0001
1420,1420_semantic_0000
1420,1420_semantic_0001
1420,1420_semantic_0002
1421,1421_semantic_0000
1421,1421_semantic_0001
1421,1421_semantic_0002
1422,1422_semantic_0000
1422,1422_semantic_0001
1423,1423_semantic_0000
1423,1423_semantic_0001
1423,1423_semantic_0002
1424,1424_semantic_0000
1424,1424_semantic_0001
1424,1424_semantic_0002
1425,1425_semantic_0000
1425,1425_semantic_0001
1425,1425_semantic_0002
1425,1425_semantic_0003
1425,1425_semantic_0004
1426,1426_semantic_0000
1426,1426_semantic_0001
1426,1426_semantic_0002
1426,1426_semantic_0003
1427,1427_semantic_0000
1427,1427_semantic_0001
1428,1428_semantic_0000
1428,1428_semantic_0001
1428,1428_semantic_0002
1428,1428_semantic_0003
1429,1429_semantic_0000
1429,1429_semantic_0001
1429,1429_semantic_0002
1429,1429_semantic_0003
1430,1430_semantic_0000
1430,1430_semantic_0001
1430,1430_semantic_0002
1431,1431_semantic_0000
1431,1431_semantic_0001
1431,1431_semantic_0002
1431,1431_semantic_0003
1432,1432_semantic_0000
1432,1432_semantic_0001
1433,1433_semantic_0000
1433,1433_semantic_0001
1433,1433_semantic_0002
1434,1434_semantic_0000
1434,1434_semantic_0001
1434,1434_semantic_0002
1434,1434_semantic_0003
1435,1435_semantic_0000
1435,1435_semantic_0001
1435,1435_semantic_0002
1435,1435_semantic_0003
1436,1436_semantic_0000
1436,1436_semantic_0001
1436,1436_semantic_0002
1437,1437_semantic_0000
1437,1437_semantic_0001
1437,1437_semantic_0002
1437,1437_semantic_0003
1438,1438_semantic_0000
1438,1438_semantic_0001
1438,1438_semantic_0002
1439,1439_semantic_0000
1439,1439_semantic_0001
1440,1440_semantic_0000
1440,1440_semantic_0001
1441,1441_semantic_0000
1441,1441_semantic_0001
1441,1441_semantic_0002
1442,1442_semantic_0000
1442,1442_semantic_0001
1442,1442_semantic_0002
1442,1442_semantic_0003
1443,1443_semantic_0000
1443,1443_semantic_0001
1444,1444_semantic_0000
1444,1444_semantic_0001
1444,1444_semantic_0002
1445,1445_semantic_0000
1445,1445_semantic_0001
1446,1446_semantic_0000
1446,1446_semantic_0001
1447,1447_semantic_0000
1447,1447_semantic_0001
1447,1447_semantic_0002
1448,1448_semantic_0000
1448,1448_semantic_0001
1449,1449_semantic_0000
1449,1449_semantic_0001
1449,1449_semantic_0002
1449,1449_semantic_0003
1450,1450_semantic_0000
1450,1450_semantic_0001
1450,1450_semantic_0002
1451,1451_semantic_0000
1451,1451_semantic_0001
1452,1452_semantic_0000
1452,1452_semantic_0001
1453,1453_semantic_0000
1453,1453_semantic_0001
1453,1453_semantic_0002
1453,1453_semantic_0003
1454,1454_semantic_0000
1454,1454_semantic_0001
1455,1455_semantic_0000
1455,1455_semantic_0001
1455,1455_semantic_0002
1455,1455_semantic_0003
1456,1456_semantic_0000
1456,1456_semantic_0001
1456,1456_semantic_0002
1457,1457_semantic_0000
1458,1458_semantic_0000
1458,1458_semantic_0001
1458,1458_semantic_0002
1458,1458_semantic_0003
1458,1458_semantic_0004
1459,1459_semantic_0000
1459,1459_semantic_0001
1460,1460_semantic_0000
1460,1460_semantic_0001
1460,1460_semantic_0002
1461,1461_semantic_0000
1461,1461_semantic_0001
1461,1461_semantic_0002
1461,1461_semantic_0003
1462,1462_semantic_0000
1462,1462_semantic_0001
1462,1462_semantic_0002
1463,1463_semantic_0000
1463,1463_semantic_0001
1463,1463_semantic_0002
1463,1463_semantic_0003
1464,1464_semantic_0000
1464,1464_semantic_0001
1464,1464_semantic_0002
1464,1464_semantic_0003
1465,1465_semantic_0000
1465,1465_semantic_0001
1465,1465_semantic_0002
1465,1465_semantic_0003
1466,1466_semantic_0000
1466,1466_semantic_0001
1466,1466_semantic_0002
1467,1467_semantic_0000
1467,1467_semantic_0001
1467,1467_semantic_0002
1468,1468_semantic_0000
1468,1468_semantic_0001
1468,1468_semantic_0002
1469,1469_semantic_0000
1469,1469_semantic_0001
1469,1469_semantic_0002
1470,1470_semantic_0000
1470,1470_semantic_0001
1470,1470_semantic_0002
1470,1470_semantic_0003
1471,1471_semantic_0000
1471,1471_semantic_0001
1472,1472_semantic_0000
1472,1472_semantic_0001
1472,1472_semantic_0002
1472,1472_semantic_0003
1473,1473_semantic_0000
1473,1473_semantic_0001
1473,1473_semantic_0002
1473,1473_semantic_0003
1473,1473_semantic_0004
1474,1474_semantic_0000
1474,1474_semantic_0001
1474,1474_semantic_0002
1475,1475_semantic_0000
1475,1475_semantic_0001
1475,1475_semantic_0002
1475,1475_semantic_0003
1476,1476_semantic_0000
1476,1476_semantic_0001
1476,1476_semantic_0002
1477,1477_semantic_0000
1477,1477_semantic_0001
1477,1477_semantic_0002
1478,1478_semantic_0000
1478,1478_semantic_0001
1478,1478_semantic_0002
1478,1478_semantic_0003
1479,1479_semantic_0000
1479,1479_semantic_0001
1480,1480_semantic_0000
1480,1480_semantic_0001
1480,1480_semantic_0002
1481,1481_semantic_0000
1481,1481_semantic_0001
1481,1481_semantic_0002
1481,1481_semantic_0003
1481,1481_semantic_0004
1482,1482_semantic_0000
1482,1482_semantic_0001
1483,1483_semantic_0000
1483,1483_semantic_0001
1483,1483_semantic_0002
1484,1484_semantic_0000
1484,1484_semantic_0001
1484,1484_semantic_0002
1484,1484_semantic_0003
1484,1484_semantic_0004
1485,1485_semantic_0000
1485,1485_semantic_0001
1486,1486_semantic_0000
1486,1486_semantic_0001
1487,1487_semantic_0000
1487,1487_semantic_0001
1488,1488_semantic_0000
1488,1488_semantic_0001
1489,1489_semantic_0000
1489,1489_semantic_0001
1489,1489_semantic_0002
1489,1489_semantic_0003
1490,1490_semantic_0000
1490,1490_semantic_0001
1490,1490_semantic_0002
1490,1490_semantic_0003
1490,1490_semantic_0004
1491,1491_semantic_0000
1491,1491_semantic_0001
1492,1492_semantic_0000
1492,1492_semantic_0001
1492,1492_semantic_0002
1492,1492_semantic_0003
1493,1493_semantic_0000
1493,1493_semantic_0001
1493,1493_semantic_0002
1493,1493_semantic_0003
1494,1494_semantic_0000
1494,1494_semantic_0001
1494,1494_semantic_0002
1495,1495_semantic_0000
1495,1495_semantic_0001
1495,1495_semantic_0002
1496,1496_semantic_0000
1496,1496_semantic_0001
1496,1496_semantic_0002
1497,1497_semantic_0000
1497,1497_semantic_0001
1497,1497_semantic_0002
1497,1497_semantic_0003
1498,1498_semantic_0000
1498,1498_semantic_0001
1498,1498_semantic_0002
1498,1498_semantic_0003
1499,1499_semantic_0000
1499,1499_semantic_0001
